0,0
434.5,0.208203556
488,0.232646834
552,0.261561789
625,0.294117647
714,0.333208886
815,0.376791493
935,0.427526292
963,0.439204597
998,0.453718858
1017,0.461559408
1030,0.466908432
1069,0.482880116
1097,0.494277733
1145,0.513683266
1180,0.527728086
1214,0.541287676
1247,0.554370054
1308,0.578351609
1345,0.592772146
1401,0.614419788
1444,0.630898287
1502,0.652929925
1567,0.677358001
1607,0.692254674
1644,0.705942975
1704,0.727956254
1746,0.743231738
1990,0.829858215
2350,0.951417004
2522,1.007027631
2790,1.090695856
3148,1.197140249
3320,1.246246246
4000,1.428571429
4110,1.456413891
4840,1.630727763
5530,1.780424984
5890,1.853366897
7200,2.093023256
8200,2.252747253
8900,2.354497354
10000,2.5
11100,2.630331754
14000,2.916666667
17700,3.194945848
22750,3.473282443
29500,3.734177215
38700,3.973305955
51250,4.183673469
69000,4.367088608
92900,4.514091351
100000,4.545454545
200000,4.761904762
400000,4.87804878
1000000,4.95049505
