0,0
0.4,0.04166
0.8,0.08332
1.2,0.12498
1.6,0.16664
2,0.2083
2.4,0.24996
2.8,0.29162
3.2,0.33328
3.6,0.37494
4,0.4166
4.4,0.45826
4.8,0.49992
5.2,0.54158
5.6,0.58324
6,0.6249
6.4,0.66656
6.8,0.70822
7.2,0.74988
7.6,0.79154
8,0.8332
8.4,0.87486
8.8,0.91652
9.2,0.95818
9.6,0.99984
10,1.0415
10.4,1.08316
10.8,1.12482
11.2,1.16648
11.6,1.20814
12,1.2498
12.4,1.29146
12.8,1.33312
13.2,1.37478
13.6,1.41644
14,1.4581
14.4,1.49976
14.8,1.54142
15.2,1.58308
15.6,1.62474
16,1.6664
16.4,1.70806
16.8,1.74972
17.2,1.79138
17.6,1.83304
18,1.8747
18.4,1.91636
18.8,1.95802
19.2,1.99968
19.6,2.04134
20,2.083
20.4,2.12466
20.8,2.16632
21.2,2.20798
21.6,2.24964
22,2.2913
22.4,2.33296
22.8,2.37462
23.2,2.41628
23.6,2.45794
24,2.4996
